studyName,DatetimeGMT,JulianDay,Event,GridLine,GridStation,RoundedGridLine,RoundedGridStation,GridRegion,NorthSouthRegion,InshoreOffshoreRegion,Latitude,Longitude,BottleNumber,Depth,Temperature,Salinity,Density,BeamTransmission,Oxygen,OxygenSaturation,PAR,Fluorescence,Chlorophyll,Phaeopigment,FilterCode,Chlorophyllc3,Chlorophyllide,Chlorophyllc2,Peridinin,Phaeophorbide,x19butanoyloxyfucoxanthin,Fucoxanthin,Neoxanthin,Prasinoxanthin,x19hexanoyloxyfucoxanthin,Violaxanthin,Diadinoxanthin,Antheraxanthin,Alloxanthin,Diatoxanthin,Zeaxanthin,Lutein,Crocoxanthin,Chlorophyllb,Echinenone,DivinylChlorophylla,Chlorophylla,Lycopene,Phaeophytin,AlphaCarotene,BetaCarotene,Prasinophytes,Cryptophytes,MixedFlagellates,Diatoms,Haptophytes,PercentIrradiance,PrimaryProduction,PrimProdSTD,FIREGain,FIREFvOverFm,FIRESigma,FIRERho,BacterialAbundance,ThymidineIncorporation,LeucineIncorporation,HNA,LNA,DOC,POC,N,PO4,SiO4,NO2,NO3,NH4,NO3plusNO2,O2mlperl,O2umolperl,DIC1,DIC2,Alkalinity1,Alkalinity2,DICTemperature,DICSalinity,Notes1,Notes2
LMG18-01,1/6/2018 22:07,6,28,599,49,600,40,NC,N,C,-64.88761,-64.55461,1,449,1.2463,34.6513,27.7484,95.9364,4.1944,NaN,1.00E-12,-0.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.28,68.34,NaN,NaN,NaN,31.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,24,0,1.6827,33.6223,26.8914,81.5608,8.2803,NaN,103.19,0.575,0.261620313,0.06792653,5,0.09741774,0.135843191,0.180343985,0,NaN,0.058859781,0.558331418,0,0,0.172785536,0,0.297721715,0,0.365969615,0.036326901,0,0.017687459,NaN,0.040928948,NaN,-0.050434791,1.2748953,NaN,0,0.016489123,0.026748853,0.024063319,0.569404423,0.211788252,0.122127384,0.072616562,100,28.24021279,13.11939145,2000,0.395,220,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.59,56.01,NaN,NaN,NaN,19.59,NaN,NaN,2134.8063,NaN,2291.106305,2290.585614,1.789,33.611,P1.4,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,22,10,0.4026,33.6841,27.0227,91.4851,7.9655,NaN,32.258,0.3822,0.71706912,0.271858176,5,0.110227427,0.021816275,0.114418915,0,NaN,0.057383815,0.581046007,0,0,0.124687337,0.012483304,0.196426216,0,0.055942991,0.026355777,0,0,NaN,0.030388994,NaN,-0.004407714,0.983456396,NaN,0,0.008699839,0.025373296,0.023509329,0.102653608,0.317678452,0.497850478,0.058308158,50,7.884908589,2.749352404,2000,0.454,239,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.63,55.69,NaN,NaN,NaN,21.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.4,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,20,20,0.366,33.6859,27.0263,90.9929,7.8692,NaN,11.055,0.4424,0.536775155,0.235065001,5,0.119360083,0.024839958,0.119656888,0,NaN,0.054205396,0.646819604,0,0,0.129060357,0.023335136,0.152015038,0,0.090458401,0,0,0,NaN,0.101346465,NaN,0.018979492,1.082413528,NaN,0,0.005984269,0.020252406,0.071788929,0.150080547,0.257121503,0.464388132,0.056620903,25,5.755918825,1.919907554,2000,0.463,229,0.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.64,54.01,NaN,NaN,NaN,21.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.4,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,18,30,0.3058,33.7505,27.0816,92.6778,7.8318,NaN,4.392,0.4447,0.474798064,0.203456685,5,0.0761269,0.020430705,0.071016479,0,NaN,0.038775835,0.377194796,0,0,0.084299462,0.007459316,0.058452887,0,0.019303439,0,0,0,NaN,0.040493776,NaN,0.052898771,0.599381756,NaN,0,0,0.011777766,0.051475704,0.047688689,0.346099496,0.491713077,0.063023023,1,4.375051724,0.581030199,2400,0.476,237,0.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.86,58.19,NaN,NaN,NaN,24.45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.4,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,16,50,0.0662,34.0089,27.3028,95.2494,6.8249,NaN,1.0064,-0.0049,0.048938659,0.022278867,5,0.044230548,0.009802068,0.041565728,0,NaN,0.032908305,0.207050002,0,0,0.065440626,0,0.023193783,0,0.022522678,0,0,0,NaN,0.032486277,NaN,0.030513166,0.411206632,NaN,0,0.006051688,0.011905005,0.065112583,0.094355971,0.458096921,0.310074449,0.072360069,0.1,3.531864498,1.150149203,2400,0.504,275,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.93,58.99,NaN,NaN,NaN,26.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.4,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,14,70,-0.0766,34.1677,27.4382,95.9137,6.163,NaN,0.29366,-0.1079,0.021773778,0.022801751,5,0.015320416,0,0.012768402,0,NaN,0.013013137,0.075242855,0,0,0.021546888,0,0.013403828,0,0.01102044,0,0,0,NaN,0.020092681,NaN,0.050941142,0.11697367,NaN,0,0,0,0.125335693,0.136486441,0.572498262,0.102916688,0.062762901,NaN,NaN,NaN,2400,0.473,303,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15,57.28,NaN,NaN,NaN,29.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.4,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,11,100,0.0771,34.3271,27.5589,96.2947,5.2354,NaN,0.001429,-0.1721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.24,60.06,NaN,NaN,NaN,31.31,601.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,9,200,0.6888,34.5215,27.6806,96.6321,4.7347,NaN,1.00E-12,-0.2034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.25,65.37,NaN,NaN,NaN,31.59,601.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,7,300,1.0816,34.6134,27.7292,96.5851,4.3479,NaN,1.00E-12,-0.2041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.3,64.27,NaN,NaN,NaN,31.76,601.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,5,400,1.2775,34.6587,27.7522,96.6434,4.1517,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.29,64.64,NaN,NaN,NaN,31.75,601.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,3,500,1.3459,34.6765,27.7617,96.6099,4.0661,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.27,68.89,NaN,NaN,NaN,31.83,601.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 7:41,7,34,601,31,600,40,NC,N,C,-64.99354,-64.24109,1,573,1.3558,34.6784,27.7625,96.6509,4.0546,NaN,1.00E-12,-0.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.29,68.12,NaN,NaN,NaN,31.88,601.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,24,0,0.9238,33.5587,26.8912,81.7626,8.2818,NaN,353.46,0.7126,0.515686801,0.121028873,5,0.074351288,0.251975474,0.288647419,0,NaN,0.048102593,0.433084246,0,0,0.141252083,0,0.200305344,0,1.224698435,0.030487792,0,0.034542534,NaN,0,NaN,-0.057375608,2.469257796,NaN,0,0.073187301,0.031528279,0,0.963408828,0,0,0.036591139,100,22.5259445,10.48071539,2000,0.399,223,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.51,43.46,NaN,NaN,NaN,19.03,613.034,NaN,2129.96865,NaN,2284.629896,2289.78722,0.924,33.559,P1.5,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,22,10,0.6747,33.6075,26.9455,86.0693,8.1582,NaN,28.293,0.6359,0.480854937,0.130095039,5,0.075799239,0.16382106,0.228520854,0,NaN,0.039805298,0.467259617,0,0,0.128376436,0,0.210170333,0,0.880184712,0.025294491,0,0.017466303,NaN,0.021281687,NaN,0.000330497,2.112832713,NaN,0,0.05208545,0.036392331,0.007522607,0.907025158,0.044629525,0,0.040822789,50,27.94972044,11.30799472,2000,0.409,215,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.63,51.56,NaN,NaN,NaN,20.08,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.5,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,20,20,0.359,33.7192,27.0535,93.4441,7.7657,NaN,8.062,0.1435,0.22268197,0.085304733,5,0.074622321,0.021131098,0.072959763,0,NaN,0.039466853,0.43768312,0,0,0.093060097,0,0.061966296,0,0.02028112,0,0,0,NaN,0.072059251,NaN,0.125448403,0.724241989,NaN,0,0,0.012485101,0.078077823,0.037782859,0.290453434,0.531852901,0.061832953,25,4.516225427,0.305582195,2400,0.505,262,0.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.67,42.91,NaN,NaN,NaN,21.47,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.5,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,18,35,0.4286,33.7965,27.1119,94.2763,7.6223,NaN,2.5118,0.0956,0.089502788,0.041124176,5,0.063537029,0,0.052544915,0,NaN,0.027101566,0.321394826,0,0,0.06444438,0,0.042505657,0,0.02115877,0,0,0,NaN,0.033199335,NaN,0.068762487,0.574987211,NaN,0,0,0.01044475,0.046910107,0.060509522,0.259281695,0.576670885,0.05662781,1,3.041129658,0.463062535,2400,0.508,264,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.73,46.45,NaN,NaN,NaN,22.71,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.5,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,16,50,0.2484,33.9584,27.2524,94.9094,7.4236,NaN,1.0816,0.009,0.100061193,0.044011042,5,0.058525121,0,0.044675709,0,NaN,0.019518279,0.291135321,0,0,0.051068197,0,0.028673125,0,0.017448107,0,0,0,NaN,0.032049312,NaN,0.107901037,0.502191317,NaN,0,0,0.014554322,0.051373713,0.05581563,0.206876203,0.632526815,0.053407654,0.1,5.56760356,3.354613703,2400,0.503,274,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.79,44.91,NaN,NaN,NaN,23.91,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.5,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,14,75,0.3238,34.1657,27.4153,95.5959,6.6356,NaN,0.26379,-0.1597,0.017826242,0.023148271,5,0.00859758,0,0.008275232,0,NaN,0,0.03849961,0,0,0.009378476,0,0.007091752,0,0.015539711,0,0,0,NaN,0,NaN,0.021657006,0.069119843,NaN,0,0,0,0,0.433952212,0,0.474884927,0.091162853,NaN,NaN,NaN,2400,0.253,733,0.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.96,46.13,NaN,NaN,NaN,27.21,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,P1.5,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,11,100,0.3772,34.3317,27.5462,95.5856,5.931,NaN,0.0071213,-0.1931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.05,49.96,NaN,NaN,NaN,28.89,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,9,150,0.4465,34.4575,27.6436,96.3185,5.0263,NaN,1.00E-12,-0.1944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.24,51.76,NaN,NaN,NaN,31.47,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,7,200,0.7874,34.5406,27.6898,96.3125,4.6616,NaN,1.00E-12,-0.1989,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.21,49.15,NaN,NaN,NaN,31.46,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,5,300,1.1355,34.6264,27.736,96.3487,4.3198,NaN,1.00E-12,-0.2041,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.19,46.44,NaN,NaN,NaN,31.55,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,3,400,1.3102,34.6694,27.7585,96.2926,4.1238,NaN,1.00E-12,-0.2028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.22,48.57,NaN,NaN,NaN,31.46,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/7/2018 22:33,7,53,614,32,600,40,NC,N,C,-64.8796,-64.1328,1,468,1.3327,34.6743,27.7608,96.3093,4.0944,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.2,44.58,NaN,NaN,NaN,31.46,613.034,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,24,0,0.7584,33.7172,27.0289,88.2238,8.1374,NaN,106.9,0.4434,0.371003145,0.123286617,5,0.159500502,0.061814358,0.185196071,0,NaN,0.077033227,0.833738249,0,0,0.245356655,0,0.264925737,0.032940016,0.085508728,0.038692988,0.037992421,0,NaN,0.192674476,NaN,0.00125457,1.846306187,NaN,0,0.014747496,0.056224058,0.089344703,0.097298004,0.225018933,0.508367717,0.079970703,100,4.543014649,1.16779046,2000,0.464,234,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.59,54.94,NaN,NaN,NaN,20.66,613.04,NaN,2144.3773,NaN,2296.06527,2295.494989,0.809,33.708,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,22,5,0.5425,33.7389,27.059,89.9275,7.9936,NaN,64.899,0.5549,0.505463609,0.209619725,5,0.162898809,0.043946054,0.161687097,0,NaN,0.074722673,0.872450435,0,0,0.233207969,0,0.22184073,0.033279631,0.041096139,0.029772448,0.020225625,0,NaN,0.221736361,NaN,0.138624282,1.671890451,NaN,0,0.013723225,0.063274722,0.109152935,0.039817993,0.233241409,0.537836552,0.07995107,50,6.126170664,1.881106526,2000,0.481,231,0.05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.64,51.79,NaN,NaN,NaN,23.08,613.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,20,20,0.269,33.7977,27.1216,92.8268,7.8154,NaN,7.8589,0.3067,0.235222005,0.481646063,5,0.120253045,0.023707926,0.103902063,0,NaN,0.040194444,0.625936895,0,0,0.125058107,0,0.098620668,0,0.015586732,0,0,0,NaN,0.079072915,NaN,0.144897106,1.089804313,NaN,0,0.009449794,0.029526733,0.058772456,0.017898669,0.192317694,0.665960431,0.065050744,25,3.828130781,0.652996047,2400,0.51,241,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.68,48.7,NaN,NaN,NaN,22.1,613.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,18,35,0.0081,33.9105,27.2262,95.3973,7.4328,NaN,1.8493,-0.0162,0.094274678,0.058401816,5,0.042494417,0,0.035298545,0,NaN,0.025824496,0.236049132,0,0,0.056263341,0,0.031695659,0,0.026580407,0,0,0,NaN,0.037874492,NaN,0.134050712,0.396141191,NaN,0,0,0.015092683,0.074576758,0.105367206,0.342478186,0.412242323,0.065335482,1,1.293753157,0.266485001,2400,0.502,247,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.81,51.43,NaN,NaN,NaN,24.5,613.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,16,50,0.2514,34.0628,27.3364,95.8279,6.8969,NaN,0.66889,-0.1073,-0.405009591,1.105962073,5,0.02443215,0,0.01894337,0,NaN,0.011234035,0.126313507,0,0,0.020653324,0,0.016395998,0,0.016488853,0,0,0,NaN,0,NaN,0.052078139,0.195954493,NaN,0,0,0,0,0.141674802,0.306214303,0.509904444,0.042206414,0.1,0.862945182,0.025990488,2400,0.497,271,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.89,45.83,NaN,NaN,NaN,25.52,613.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,14,75,0.2798,34.1944,27.4409,96.1107,6.5078,NaN,0.083083,-0.1675,0.025856361,0.0365789,5,0.005577985,0,0.006709865,0,NaN,0,0.035424186,0,0,0.010374328,0,0.008848952,0,0.018115679,0,0,0,NaN,0,NaN,0.018098705,0.077924795,NaN,0,0,0,0,0.475326687,0,0.428550482,0.096122883,NaN,NaN,NaN,2400,0.404,259,0.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.01,48.38,NaN,NaN,NaN,27.17,613.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,11,100,0.4457,34.3243,27.5362,95.8452,5.9028,NaN,1.00E-12,-0.1766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.08,50.68,NaN,NaN,NaN,28.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,9,150,0.442,34.4257,27.6182,96.1469,5.3526,NaN,1.00E-12,-0.1983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.19,52.34,NaN,NaN,NaN,30.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,7,200,0.6902,34.5166,27.6765,96.5953,4.8532,NaN,1.00E-12,-0.1973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.23,51.75,NaN,NaN,NaN,31.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,5,250,0.9273,34.5751,27.7086,96.8371,4.5032,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.24,52.1,NaN,NaN,NaN,32.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
LMG18-01,1/8/2018 7:59,8,58,613,42,600,40,NC,N,C,-64.83344,-64.24877,3,350,1.1219,34.6221,27.7334,96.7945,4.335,NaN,1.00E-12,-0.2031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.19,46.72,NaN,NaN,NaN,31.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
